"","size","year"
"6707",649,89
"6708",650,89
"6709",650,89
"6710",650,89
"6711",650,89
"6712",650,89
"6713",650,89
"6714",652,89
"6715",653,89
"6716",654,89
"6717",656,89
"6718",657,89
"6719",660,89
"6720",665,89
"6721",669,89
"6722",670,89
"6723",671,89
"6724",671,89
"6725",672,89
"6726",672,89
"6727",674,89
"6728",676,89
"6729",680,89
"6730",683,89
"6731",686,89
"6732",689,89
"6733",691,89
"6734",691,89
"6735",691,89
"6736",692,89
"6737",693,89
"6738",695,89
"6739",700,89
"6740",700,89
"6741",700,89
"6742",700,89
"6743",700,89
"6744",700,89
"6745",700,89
"6746",700,89
"6747",700,89
"6748",701,89
"6749",701,89
"6750",704,89
"6751",704,89
"6752",712,89
"6753",714,89
"6754",716,89
"6755",716,89
"6756",717,89
"6757",717,89
"6758",718,89
"6759",719,89
"6760",719,89
"6761",721,89
"6762",724,89
"6763",725,89
"6764",725,89
"6765",725,89
"6766",728,89
"6767",731,89
"6768",732,89
"6769",735,89
"6770",740,89
"6771",745,89
"6772",750,89
"6773",750,89
"6774",750,89
"6775",750,89
"6776",750,89
"6777",752,89
"6778",753,89
"6779",756,89
"6780",756,89
"6781",756,89
"6782",757,89
"6783",758,89
"6784",759,89
"6785",762,89
"6786",764,89
"6787",766,89
"6788",767,89
"6789",772,89
"6790",772,89
"6791",779,89
"6792",781,89
"6793",781,89
"6794",790,89
"6795",800,89
"6796",800,89
"6797",800,89
"6798",805,89
"6799",810,89
"6800",810,89
"6801",813,89
"6802",813,89
"6803",818,89
"6804",819,89
"6805",819,89
"6806",820,89
"6807",820,89
"6808",825,89
"6809",826,89
"6810",829,89
"6811",830,89
"6812",831,89
"6813",832,89
"6814",835,89
"6815",838,89
"6816",844,89
"6817",845,89
"6818",847,89
"6819",848,89
"6820",850,89
"6821",851,89
"6822",853,89
"6823",854,89
"6824",855,89
"6825",860,89
"6826",860,89
"6827",861,89
"6828",861,89
"6829",861,89
"6830",863,89
"6831",866,89
"6832",866,89
"6833",867,89
"6834",870,89
"6835",871,89
"6836",877,89
"6837",880,89
"6838",882,89
"6839",891,89
"6840",900,89
"6841",900,89
"6842",900,89
"6843",900,89
"6844",900,89
"6845",901,89
"6846",905,89
"6847",909,89
"6848",911,89
"6849",912,89
"6850",914,89
"6851",915,89
"6852",915,89
"6853",915,89
"6854",918,89
"6855",919,89
"6856",923,89
"6857",923,89
"6858",924,89
"6859",924,89
"6860",925,89
"6861",926,89
"6862",926,89
"6863",926,89
"6864",927,89
"6865",930,89
"6866",931,89
"6867",933,89
"6868",937,89
"6869",937,89
"6870",938,89
"6871",940,89
"6872",942,89
"6873",942,89
"6874",945,89
"6875",950,89
"6876",950,89
"6877",950,89
"6878",950,89
"6879",956,89
"6880",960,89
"6881",964,89
"6882",964,89
"6883",967,89
"6884",968,89
"6885",970,89
"6886",970,89
"6887",975,89
"6888",978,89
"6889",982,89
"6890",984,89
"6891",986,89
"6892",990,89
"6893",991,89
"6894",993,89
"6895",995,89
"6896",996,89
"6897",997,89
"6898",1000,89
"6899",1000,89
"6900",1000,89
"6901",1001,89
"6902",1002,89
"6903",1002,89
"6904",1006,89
"6905",1008,89
"6906",1010,89
"6907",1013,89
"6908",1013,89
"6909",1020,89
"6910",1021,89
"6911",1022,89
"6912",1025,89
"6913",1026,89
"6914",1029,89
"6915",1029,89
"6916",1043,89
"6917",1049,89
"6918",1053,89
"6919",1054,89
"6920",1060,89
"6921",1060,89
"6922",1062,89
"6923",1062,89
"6924",1063,89
"6925",1065,89
"6926",1068,89
"6927",1074,89
"6928",1081,89
"6929",1085,89
"6930",1089,89
"6931",1092,89
"6932",1097,89
"6933",1100,89
"6934",1113,89
"6935",1114,89
"6936",1120,89
"6937",1124,89
"6938",1129,89
"6939",1131,89
"6940",1137,89
"6941",1138,89
"6942",1139,89
"6943",1148,89
"6944",1150,89
"6945",1150,89
"6946",1154,89
"6947",1168,89
"6948",1169,89
"6949",1171,89
"6950",1174,89
"6951",1176,89
"6952",1176,89
"6953",1181,89
"6954",1182,89
"6955",1182,89
"6956",1183,89
"6957",1184,89
"6958",1185,89
"6959",1189,89
"6960",1189,89
"6961",1192,89
"6962",1200,89
"6963",1200,89
"6964",1200,89
"6965",1200,89
"6966",1205,89
"6967",1208,89
"6968",1209,89
"6969",1218,89
"6970",1219,89
"6971",1220,89
"6972",1220,89
"6973",1228,89
"6974",1231,89
"6975",1233,89
"6976",1238,89
"6977",1239,89
"6978",1239,89
"6979",1240,89
"6980",1241,89
"6981",1244,89
"6982",1247,89
"6983",1248,89
"6984",1254,89
"6985",1258,89
"6986",1260,89
"6987",1264,89
"6988",1267,89
"6989",1270,89
"6990",1270,89
"6991",1273,89
"6992",1278,89
"6993",1285,89
"6994",1295,89
"6995",1295,89
"6996",1296,89
"6997",1296,89
"6998",1300,89
"6999",1305,89
"7000",1305,89
"7001",1306,89
"7002",1309,89
"7003",1311,89
"7004",1317,89
"7005",1317,89
"7006",1319,89
"7007",1328,89
"7008",1330,89
"7009",1336,89
"7010",1344,89
"7011",1346,89
"7012",1350,89
"7013",1350,89
"7014",1352,89
"7015",1366,89
"7016",1368,89
"7017",1375,89
"7018",1376,89
"7019",1379,89
"7020",1380,89
"7021",1383,89
"7022",1387,89
"7023",1394,89
"7024",1398,89
"7025",1400,89
"7026",1400,89
"7027",1406,89
"7028",1409,89
"7029",1411,89
"7030",1412,89
"7031",1419,89
"7032",1420,89
"7033",1421,89
"7034",1438,89
"7035",1445,89
"7036",1450,89
"7037",1450,89
"7038",1450,89
"7039",1452,89
"7040",1455,89
"7041",1457,89
"7042",1460,89
"7043",1460,89
"7044",1463,89
"7045",1476,89
"7046",1477,89
"7047",1500,89
"7048",1500,89
"7049",1504,89
"7050",1508,89
"7051",1510,89
"7052",1511,89
"7053",1515,89
"7054",1517,89
"7055",1522,89
"7056",1523,89
"7057",1535,89
"7058",1540,89
"7059",1542,89
"7060",1548,89
"7061",1549,89
"7062",1560,89
"7063",1563,89
"7064",1572,89
"7065",1592,89
"7066",1595,89
"7067",1596,89
"7068",1597,89
"7069",1598,89
"7070",1600,89
"7071",1600,89
"7072",1600,89
"7073",1600,89
"7074",1603,89
"7075",1605,89
"7076",1609,89
"7077",1615,89
"7078",1616,89
"7079",1618,89
"7080",1619,89
"7081",1620,89
"7082",1622,89
"7083",1630,89
"7084",1632,89
"7085",1640,89
"7086",1658,89
"7087",1660,89
"7088",1665,89
"7089",1673,89
"7090",1700,89
"7091",1700,89
"7092",1700,89
"7093",1710,89
"7094",1729,89
"7095",1741,89
"7096",1742,89
"7097",1766,89
"7098",1798,89
"7099",1799,89
"7100",1800,89
"7101",1800,89
"7102",1800,89
"7103",1802,89
"7104",1812,89
"7105",1816,89
"7106",1817,89
"7107",1818,89
"7108",1821,89
"7109",1828,89
"7110",1840,89
"7111",1850,89
"7112",1851,89
"7113",1856,89
"7114",1868,89
"7115",1871,89
"7116",1873,89
"7117",1879,89
"7118",1892,89
"7119",1910,89
"7120",1914,89
"7121",1915,89
"7122",1923,89
"7123",1933,89
"7124",1938,89
"7125",1944,89
"7126",1952,89
"7127",1953,89
"7128",1960,89
"7129",1962,89
"7130",1970,89
"7131",1990,89
"7132",1991,89
"7133",1992,89
"7134",1994,89
"7135",1996,89
"7136",1999,89
"7137",2000,89
"7138",2000,89
"7139",2007,89
"7140",2008,89
"7141",2009,89
"7142",2024,89
"7143",2035,89
"7144",2035,89
"7145",2035,89
"7146",2037,89
"7147",2070,89
"7148",2080,89
"7149",2100,89
"7150",2100,89
"7151",2119,89
"7152",2120,89
"7153",2129,89
"7154",2139,89
"7155",2147,89
"7156",2150,89
"7157",2178,89
"7158",2190,89
"7159",2191,89
"7160",2208,89
"7161",2212,89
"7162",2236,89
"7163",2262,89
"7164",2272,89
"7165",2276,89
"7166",2276,89
"7167",2282,89
"7168",2299,89
"7169",2309,89
"7170",2327,89
"7171",2398,89
"7172",2400,89
"7173",2421,89
"7174",2450,89
"7175",2479,89
"7176",2479,89
"7177",2484,89
"7178",2492,89
"7179",2500,89
"7180",2500,89
"7181",2512,89
"7182",2512,89
"7183",2515,89
"7184",2526,89
"7185",2534,89
"7186",2567,89
"7187",2571,89
"7188",2578,89
"7189",2594,89
"7190",2602,89
"7191",2604,89
"7192",2676,89
"7193",2699,89
"7194",2700,89
"7195",2716,89
"7196",2722,89
"7197",2723,89
"7198",2742,89
"7199",2780,89
"7200",2784,89
"7201",2784,89
"7202",2787,89
"7203",2800,89
"7204",2800,89
"7205",2806,89
"7206",2844,89
"7207",2891,89
"7208",2895,89
"7209",2898,89
"7210",2900,89
"7211",2900,89
"7212",2911,89
"7213",2925,89
"7214",2935,89
"7215",2948,89
"7216",2950,89
"7217",2952,89
"7218",2983,89
"7219",3000,89
"7220",3000,89
"7221",3010,89
"7222",3013,89
"7223",3056,89
"7224",3062,89
"7225",3073,89
"7226",3112,89
"7227",3116,89
"7228",3173,89
"7229",3181,89
"7230",3198,89
"7231",3257,89
"7232",3321,89
"7233",3360,89
"7234",3372,89
"7235",3516,89
"7236",3535,89
"7237",3566,89
"7238",3586,89
"7239",3711,89
"7240",3740,89
"7241",3788,89
"7242",3808,89
"7243",3976,89
"7244",4000,89
"7245",4018,89
"7246",4047,89
"7247",4099,89
"7248",4100,89
"7249",4107,89
"7250",4108,89
"7251",4140,89
"7252",4173,89
"7253",4209,89
"7254",4287,89
"7255",4317,89
"7256",4402,89
"7257",4407,89
"7258",4467,89
"7259",4468,89
"7260",4500,89
"7261",4552,89
"7262",4576,89
"7263",4605,89
"7264",4875,89
"7265",4935,89
"7266",5038,89
"7267",5061,89
"7268",5155,89
"7269",5195,89
"7270",5246,89
"7271",5325,89
"7272",5335,89
"7273",5515,89
"7274",5556,89
"7275",5676,89
"7276",5884,89
"7277",6088,89
"7278",6133,89
"7279",6500,89
"7280",6654,89
"7281",6665,89
"7282",6780,89
"7283",6808,89
"7284",7000,89
"7285",7092,89
"7286",7467,89
"7287",7689,89
"7288",7718,89
"7289",8017,89
"7290",8032,89
"7291",8458,89
"7292",8498,89
"7293",8827,89
"7294",10413,89
"7295",10851,89
"7296",12015,89
"7297",12580,89
"7298",12668,89
"7299",14601,89
"7300",14682,89
"7301",16322,89
"7302",16353,89
"7303",17000,89
"7304",17985,89
"7305",18020,89
"7306",18968,89
"7307",19648,89
"7308",24211,89
"7309",24597,89
"7310",32105,89
"7311",32784,89
"7312",45328,89
"7313",85786,89
"7314",145156,89
"7315",500,90
"7316",500,90
"7317",500,90
"7318",504,90
"7319",504,90
"7320",506,90
"7321",507,90
"7322",509,90
"7323",514,90
"7324",514,90
"7325",516,90
"7326",519,90
"7327",520,90
"7328",522,90
"7329",522,90
"7330",524,90
"7331",525,90
"7332",526,90
"7333",527,90
"7334",527,90
"7335",534,90
"7336",537,90
"7337",537,90
"7338",540,90
"7339",541,90
"7340",542,90
"7341",542,90
"7342",543,90
"7343",546,90
"7344",547,90
"7345",547,90
"7346",549,90
"7347",550,90
"7348",550,90
"7349",550,90
"7350",550,90
"7351",551,90
"7352",555,90
"7353",555,90
"7354",558,90
"7355",558,90
"7356",562,90
"7357",572,90
"7358",572,90
"7359",572,90
"7360",576,90
"7361",578,90
"7362",578,90
"7363",579,90
"7364",580,90
"7365",580,90
"7366",581,90
"7367",582,90
"7368",582,90
"7369",583,90
"7370",584,90
"7371",587,90
"7372",589,90
"7373",592,90
"7374",592,90
"7375",599,90
"7376",599,90
"7377",600,90
"7378",601,90
"7379",601,90
"7380",603,90
"7381",604,90
"7382",605,90
"7383",606,90
"7384",608,90
"7385",608,90
"7386",610,90
"7387",610,90
"7388",611,90
"7389",614,90
"7390",616,90
"7391",619,90
"7392",620,90
"7393",623,90
"7394",623,90
"7395",624,90
"7396",629,90
"7397",633,90
"7398",635,90
"7399",640,90
"7400",641,90
"7401",646,90
"7402",647,90
"7403",648,90
"7404",649,90
"7405",650,90
"7406",650,90
"7407",650,90
"7408",650,90
"7409",651,90
"7410",654,90
"7411",655,90
"7412",660,90
"7413",662,90
"7414",664,90
"7415",665,90
"7416",666,90
"7417",670,90
"7418",671,90
"7419",674,90
"7420",675,90
"7421",676,90
"7422",677,90
"7423",680,90
"7424",682,90
"7425",683,90
"7426",685,90
"7427",686,90
"7428",687,90
"7429",690,90
"7430",692,90
"7431",692,90
"7432",693,90
"7433",697,90
"7434",700,90
"7435",700,90
"7436",700,90
"7437",700,90
"7438",705,90
"7439",706,90
"7440",706,90
"7441",709,90
"7442",710,90
"7443",713,90
"7444",720,90
"7445",723,90
"7446",723,90
"7447",731,90
"7448",733,90
"7449",734,90
"7450",734,90
"7451",738,90
"7452",739,90
"7453",742,90
"7454",743,90
"7455",750,90
"7456",751,90
"7457",751,90
"7458",756,90
"7459",758,90
"7460",758,90
"7461",760,90
"7462",761,90
"7463",767,90
"7464",768,90
"7465",776,90
"7466",777,90
"7467",783,90
"7468",783,90
"7469",784,90
"7470",787,90
"7471",788,90
"7472",789,90
"7473",791,90
"7474",792,90
"7475",797,90
"7476",798,90
"7477",800,90
"7478",800,90
"7479",800,90
"7480",801,90
"7481",801,90
"7482",802,90
"7483",803,90
"7484",804,90
"7485",804,90
"7486",806,90
"7487",809,90
"7488",815,90
"7489",816,90
"7490",816,90
"7491",819,90
"7492",820,90
"7493",825,90
"7494",825,90
"7495",826,90
"7496",829,90
"7497",830,90
"7498",832,90
"7499",841,90
"7500",844,90
"7501",852,90
"7502",852,90
"7503",852,90
"7504",856,90
"7505",857,90
"7506",860,90
"7507",860,90
"7508",862,90
"7509",862,90
"7510",866,90
"7511",867,90
"7512",873,90
"7513",874,90
"7514",875,90
"7515",881,90
"7516",882,90
"7517",883,90
"7518",899,90
"7519",900,90
"7520",900,90
"7521",900,90
"7522",900,90
"7523",901,90
"7524",902,90
"7525",903,90
"7526",906,90
"7527",908,90
"7528",908,90
"7529",908,90
"7530",910,90
"7531",910,90
"7532",919,90
"7533",921,90
"7534",923,90
"7535",931,90
"7536",935,90
"7537",938,90
"7538",939,90
"7539",941,90
"7540",943,90
"7541",944,90
"7542",950,90
"7543",950,90
"7544",951,90
"7545",952,90
"7546",955,90
"7547",956,90
"7548",957,90
"7549",958,90
"7550",960,90
"7551",962,90
"7552",963,90
"7553",965,90
"7554",968,90
"7555",969,90
"7556",972,90
"7557",975,90
"7558",978,90
"7559",981,90
"7560",983,90
"7561",984,90
"7562",986,90
"7563",987,90
"7564",989,90
"7565",990,90
"7566",990,90
"7567",991,90
"7568",998,90
"7569",1000,90
"7570",1000,90
"7571",1000,90
"7572",1000,90
"7573",1001,90
"7574",1008,90
"7575",1012,90
"7576",1013,90
"7577",1014,90
"7578",1016,90
"7579",1018,90
"7580",1019,90
"7581",1020,90
"7582",1020,90
"7583",1030,90
"7584",1033,90
"7585",1034,90
"7586",1036,90
"7587",1037,90
"7588",1037,90
"7589",1042,90
"7590",1045,90
"7591",1045,90
"7592",1050,90
"7593",1056,90
"7594",1060,90
"7595",1064,90
"7596",1065,90
"7597",1067,90
"7598",1069,90
"7599",1074,90
"7600",1075,90
"7601",1076,90
"7602",1079,90
"7603",1083,90
"7604",1086,90
"7605",1090,90
"7606",1091,90
"7607",1094,90
"7608",1096,90
"7609",1096,90
"7610",1100,90
"7611",1107,90
"7612",1107,90
"7613",1110,90
"7614",1110,90
"7615",1115,90
"7616",1115,90
"7617",1117,90
"7618",1121,90
"7619",1121,90
"7620",1123,90
"7621",1123,90
"7622",1130,90
"7623",1134,90
"7624",1141,90
"7625",1143,90
"7626",1146,90
"7627",1149,90
"7628",1150,90
"7629",1150,90
"7630",1150,90
"7631",1151,90
"7632",1157,90
"7633",1160,90
"7634",1169,90
"7635",1169,90
"7636",1175,90
"7637",1183,90
"7638",1187,90
"7639",1188,90
"7640",1189,90
"7641",1191,90
"7642",1191,90
"7643",1197,90
"7644",1199,90
"7645",1200,90
"7646",1200,90
"7647",1209,90
"7648",1222,90
"7649",1224,90
"7650",1224,90
"7651",1228,90
"7652",1244,90
"7653",1249,90
"7654",1250,90
"7655",1250,90
"7656",1255,90
"7657",1256,90
"7658",1256,90
"7659",1258,90
"7660",1267,90
"7661",1269,90
"7662",1270,90
"7663",1274,90
"7664",1274,90
"7665",1282,90
"7666",1291,90
"7667",1294,90
"7668",1296,90
"7669",1298,90
"7670",1300,90
"7671",1300,90
"7672",1300,90
"7673",1302,90
"7674",1306,90
"7675",1306,90
"7676",1307,90
"7677",1308,90
"7678",1308,90
"7679",1310,90
"7680",1312,90
"7681",1313,90
"7682",1317,90
"7683",1318,90
"7684",1319,90
"7685",1320,90
"7686",1320,90
"7687",1332,90
"7688",1336,90
"7689",1338,90
"7690",1339,90
"7691",1340,90
"7692",1350,90
"7693",1353,90
"7694",1353,90
"7695",1357,90
"7696",1359,90
"7697",1376,90
"7698",1380,90
"7699",1383,90
"7700",1387,90
"7701",1391,90
"7702",1399,90
"7703",1399,90
"7704",1400,90
"7705",1400,90
"7706",1400,90
"7707",1410,90
"7708",1411,90
"7709",1415,90
"7710",1417,90
"7711",1418,90
"7712",1420,90
"7713",1422,90
"7714",1423,90
"7715",1432,90
"7716",1438,90
"7717",1441,90
"7718",1443,90
"7719",1446,90
"7720",1448,90
"7721",1448,90
"7722",1452,90
"7723",1467,90
"7724",1471,90
"7725",1473,90
"7726",1477,90
"7727",1479,90
"7728",1486,90
"7729",1489,90
"7730",1500,90
"7731",1500,90
"7732",1512,90
"7733",1516,90
"7734",1518,90
"7735",1526,90
"7736",1534,90
"7737",1542,90
"7738",1549,90
"7739",1558,90
"7740",1560,90
"7741",1561,90
"7742",1567,90
"7743",1575,90
"7744",1584,90
"7745",1586,90
"7746",1595,90
"7747",1600,90
"7748",1600,90
"7749",1602,90
"7750",1603,90
"7751",1611,90
"7752",1613,90
"7753",1621,90
"7754",1624,90
"7755",1628,90
"7756",1644,90
"7757",1648,90
"7758",1649,90
"7759",1650,90
"7760",1650,90
"7761",1654,90
"7762",1664,90
"7763",1664,90
"7764",1666,90
"7765",1673,90
"7766",1683,90
"7767",1700,90
"7768",1703,90
"7769",1704,90
"7770",1705,90
"7771",1721,90
"7772",1733,90
"7773",1733,90
"7774",1735,90
"7775",1742,90
"7776",1744,90
"7777",1744,90
"7778",1750,90
"7779",1750,90
"7780",1758,90
"7781",1760,90
"7782",1773,90
"7783",1777,90
"7784",1781,90
"7785",1805,90
"7786",1808,90
"7787",1808,90
"7788",1809,90
"7789",1831,90
"7790",1870,90
"7791",1875,90
"7792",1878,90
"7793",1882,90
"7794",1900,90
"7795",1910,90
"7796",1925,90
"7797",1928,90
"7798",1931,90
"7799",1938,90
"7800",1938,90
"7801",1939,90
"7802",1950,90
"7803",1960,90
"7804",1963,90
"7805",1970,90
"7806",1976,90
"7807",1986,90
"7808",1988,90
"7809",1989,90
"7810",1992,90
"7811",1997,90
"7812",1998,90
"7813",1998,90
"7814",2000,90
"7815",2000,90
"7816",2000,90
"7817",2000,90
"7818",2005,90
"7819",2012,90
"7820",2015,90
"7821",2019,90
"7822",2026,90
"7823",2028,90
"7824",2032,90
"7825",2050,90
"7826",2083,90
"7827",2084,90
"7828",2094,90
"7829",2104,90
"7830",2125,90
"7831",2126,90
"7832",2132,90
"7833",2133,90
"7834",2135,90
"7835",2148,90
"7836",2186,90
"7837",2220,90
"7838",2221,90
"7839",2233,90
"7840",2233,90
"7841",2269,90
"7842",2290,90
"7843",2300,90
"7844",2300,90
"7845",2317,90
"7846",2393,90
"7847",2405,90
"7848",2443,90
"7849",2477,90
"7850",2484,90
"7851",2487,90
"7852",2500,90
"7853",2516,90
"7854",2529,90
"7855",2530,90
"7856",2565,90
"7857",2566,90
"7858",2580,90
"7859",2594,90
"7860",2606,90
"7861",2620,90
"7862",2621,90
"7863",2629,90
"7864",2666,90
"7865",2764,90
"7866",2765,90
"7867",2834,90
"7868",2840,90
"7869",2861,90
"7870",2871,90
"7871",2896,90
"7872",2899,90
"7873",2940,90
"7874",2974,90
"7875",2985,90
"7876",3074,90
"7877",3210,90
"7878",3211,90
"7879",3217,90
"7880",3318,90
"7881",3333,90
"7882",3340,90
"7883",3404,90
"7884",3465,90
"7885",3467,90
"7886",3500,90
"7887",3535,90
"7888",3535,90
"7889",3607,90
"7890",3614,90
"7891",3619,90
"7892",3619,90
"7893",3633,90
"7894",3645,90
"7895",3710,90
"7896",3753,90
"7897",3776,90
"7898",3779,90
"7899",3792,90
"7900",3805,90
"7901",3811,90
"7902",3825,90
"7903",3837,90
"7904",3850,90
"7905",3996,90
"7906",4000,90
"7907",4200,90
"7908",4405,90
"7909",4432,90
"7910",4494,90
"7911",4646,90
"7912",4680,90
"7913",4696,90
"7914",4702,90
"7915",4801,90
"7916",5328,90
"7917",5452,90
"7918",5905,90
"7919",6087,90
"7920",6209,90
"7921",6447,90
"7922",6470,90
"7923",6480,90
"7924",6665,90
"7925",6747,90
"7926",8309,90
"7927",8695,90
"7928",10200,90
"7929",10618,90
"7930",11035,90
"7931",11462,90
"7932",13000,90
"7933",13214,90
"7934",15703,90
"7935",16132,90
"7936",17150,90
"7937",20700,90
"7938",20831,90
"7939",25509,90
"7940",26331,90
"7941",41276,90
"7942",78537,90
"7943",500,91
"7944",500,91
"7945",500,91
"7946",500,91
"7947",500,91
"7948",500,91
"7949",500,91
"7950",500,91
"7951",500,91
"7952",502,91
"7953",506,91
"7954",508,91
"7955",509,91
"7956",511,91
"7957",513,91
"7958",513,91
"7959",513,91
"7960",514,91
"7961",515,91
"7962",516,91
"7963",516,91
"7964",517,91
"7965",520,91
"7966",520,91
"7967",521,91
"7968",528,91
"7969",532,91
"7970",532,91
"7971",538,91
"7972",538,91
"7973",544,91
"7974",547,91
"7975",548,91
"7976",548,91
"7977",549,91
"7978",549,91
"7979",549,91
"7980",550,91
"7981",551,91
"7982",552,91
"7983",553,91
"7984",555,91
"7985",558,91
"7986",558,91
"7987",559,91
"7988",559,91
"7989",562,91
"7990",564,91
"7991",567,91
"7992",570,91
"7993",571,91
"7994",571,91
"7995",574,91
"7996",575,91
"7997",576,91
"7998",577,91
"7999",578,91
"8000",581,91
"8001",590,91
"8002",591,91
"8003",591,91
"8004",594,91
"8005",596,91
"8006",596,91
"8007",598,91
"8008",599,91
"8009",600,91
"8010",600,91
"8011",600,91
"8012",600,91
"8013",602,91
"8014",603,91
"8015",604,91
"8016",604,91
"8017",608,91
"8018",610,91
"8019",610,91
"8020",616,91
"8021",616,91
"8022",617,91
"8023",618,91
"8024",619,91
"8025",621,91
"8026",621,91
"8027",622,91
"8028",623,91
"8029",625,91
"8030",626,91
"8031",627,91
"8032",630,91
"8033",631,91
"8034",636,91
"8035",638,91
"8036",641,91
"8037",645,91
"8038",647,91
"8039",647,91
"8040",647,91
"8041",649,91
"8042",649,91
"8043",650,91
"8044",650,91
"8045",650,91
"8046",652,91
"8047",656,91
"8048",657,91
"8049",659,91
"8050",662,91
"8051",665,91
"8052",666,91
"8053",668,91
"8054",675,91
"8055",679,91
"8056",679,91
"8057",680,91
"8058",682,91
"8059",684,91
"8060",684,91
"8061",685,91
"8062",688,91
"8063",688,91
"8064",690,91
"8065",690,91
"8066",694,91
"8067",695,91
"8068",700,91
"8069",700,91
"8070",700,91
"8071",700,91
"8072",700,91
"8073",703,91
"8074",704,91
"8075",706,91
"8076",707,91
"8077",710,91
"8078",710,91
"8079",711,91
"8080",713,91
"8081",717,91
"8082",720,91
"8083",720,91
"8084",727,91
"8085",729,91
"8086",730,91
"8087",734,91
"8088",735,91
"8089",737,91
"8090",738,91
"8091",739,91
"8092",740,91
"8093",745,91
"8094",746,91
"8095",747,91
"8096",750,91
"8097",750,91
"8098",750,91
"8099",754,91
"8100",755,91
"8101",756,91
"8102",756,91
"8103",757,91
"8104",761,91
"8105",765,91
"8106",769,91
"8107",772,91
"8108",773,91
"8109",775,91
"8110",775,91
"8111",778,91
"8112",780,91
"8113",780,91
"8114",783,91
"8115",788,91
"8116",788,91
"8117",788,91
"8118",788,91
"8119",789,91
"8120",792,91
"8121",795,91
"8122",798,91
"8123",799,91
"8124",800,91
"8125",800,91
"8126",802,91
"8127",805,91
"8128",805,91
"8129",810,91
"8130",811,91
"8131",815,91
"8132",816,91
"8133",818,91
"8134",823,91
"8135",824,91
"8136",828,91
"8137",830,91
"8138",830,91
"8139",830,91
"8140",835,91
"8141",838,91
"8142",839,91
"8143",839,91
"8144",839,91
"8145",843,91
"8146",846,91
"8147",849,91
"8148",849,91
"8149",850,91
"8150",850,91
"8151",850,91
"8152",850,91
"8153",852,91
"8154",858,91
"8155",860,91
"8156",862,91
"8157",866,91
"8158",867,91
"8159",870,91
"8160",870,91
"8161",873,91
"8162",874,91
"8163",874,91
"8164",875,91
"8165",875,91
"8166",876,91
"8167",880,91
"8168",886,91
"8169",888,91
"8170",889,91
"8171",889,91
"8172",890,91
"8173",892,91
"8174",894,91
"8175",897,91
"8176",898,91
"8177",899,91
"8178",900,91
"8179",903,91
"8180",907,91
"8181",910,91
"8182",913,91
"8183",914,91
"8184",915,91
"8185",916,91
"8186",917,91
"8187",918,91
"8188",920,91
"8189",921,91
"8190",927,91
"8191",929,91
"8192",931,91
"8193",935,91
"8194",935,91
"8195",939,91
"8196",944,91
"8197",945,91
"8198",947,91
"8199",951,91
"8200",962,91
"8201",967,91
"8202",971,91
"8203",975,91
"8204",980,91
"8205",980,91
"8206",982,91
"8207",996,91
"8208",998,91
"8209",998,91
"8210",998,91
"8211",998,91
"8212",998,91
"8213",1000,91
"8214",1000,91
"8215",1000,91
"8216",1000,91
"8217",1005,91
"8218",1007,91
"8219",1010,91
"8220",1011,91
"8221",1013,91
"8222",1013,91
"8223",1019,91
"8224",1019,91
"8225",1019,91
"8226",1019,91
"8227",1022,91
"8228",1027,91
"8229",1027,91
"8230",1028,91
"8231",1038,91
"8232",1039,91
"8233",1043,91
"8234",1045,91
"8235",1047,91
"8236",1050,91
"8237",1050,91
"8238",1050,91
"8239",1052,91
"8240",1053,91
"8241",1054,91
"8242",1057,91
"8243",1064,91
"8244",1066,91
"8245",1072,91
"8246",1077,91
"8247",1080,91
"8248",1081,91
"8249",1082,91
"8250",1083,91
"8251",1086,91
"8252",1090,91
"8253",1094,91
"8254",1097,91
"8255",1100,91
"8256",1100,91
"8257",1102,91
"8258",1102,91
"8259",1103,91
"8260",1104,91
"8261",1105,91
"8262",1109,91
"8263",1113,91
"8264",1113,91
"8265",1116,91
"8266",1127,91
"8267",1135,91
"8268",1136,91
"8269",1137,91
"8270",1138,91
"8271",1140,91
"8272",1140,91
"8273",1143,91
"8274",1148,91
"8275",1148,91
"8276",1165,91
"8277",1167,91
"8278",1173,91
"8279",1173,91
"8280",1174,91
"8281",1176,91
"8282",1193,91
"8283",1200,91
"8284",1200,91
"8285",1200,91
"8286",1203,91
"8287",1203,91
"8288",1206,91
"8289",1213,91
"8290",1214,91
"8291",1216,91
"8292",1218,91
"8293",1221,91
"8294",1225,91
"8295",1227,91
"8296",1230,91
"8297",1237,91
"8298",1240,91
"8299",1243,91
"8300",1250,91
"8301",1250,91
"8302",1253,91
"8303",1258,91
"8304",1262,91
"8305",1262,91
"8306",1262,91
"8307",1272,91
"8308",1282,91
"8309",1290,91
"8310",1300,91
"8311",1300,91
"8312",1300,91
"8313",1300,91
"8314",1300,91
"8315",1303,91
"8316",1305,91
"8317",1307,91
"8318",1314,91
"8319",1318,91
"8320",1318,91
"8321",1320,91
"8322",1340,91
"8323",1342,91
"8324",1345,91
"8325",1345,91
"8326",1345,91
"8327",1357,91
"8328",1368,91
"8329",1371,91
"8330",1372,91
"8331",1374,91
"8332",1375,91
"8333",1376,91
"8334",1393,91
"8335",1395,91
"8336",1417,91
"8337",1420,91
"8338",1420,91
"8339",1423,91
"8340",1424,91
